"UF";"Município";"Ano";"Transferência";"Valor Consolidado";"Código IBGE";"Código SIAFI"
"MG";"Quartel Geral";"2019";"FPM";"R$7.826.792,99";"3153707";"5073"
"MG";"Quartel Geral";"2020";"FPM";"R$7.494.712,27";"3153707";"5073"
"MG";"Quartel Geral";"2021";"FPM";"R$10.003.973,66";"3153707";"5073"
"MG";"Quartel Geral";"2022";"FPM";"R$12.605.485,63";"3153707";"5073"
"MG";"Quartel Geral";"2023";"FPM";"R$13.064.374,16";"3153707";"5073"
"MG";"Queluzito";"2019";"FPM";"R$7.826.792,99";"3153806";"5075"
"MG";"Queluzito";"2020";"FPM";"R$7.494.712,27";"3153806";"5075"
"MG";"Queluzito";"2021";"FPM";"R$10.003.973,66";"3153806";"5075"
"MG";"Queluzito";"2022";"FPM";"R$12.605.485,63";"3153806";"5075"
"MG";"Queluzito";"2023";"FPM";"R$13.064.374,16";"3153806";"5075"
"MG";"Raposos";"2019";"FPM";"R$13.044.654,73";"3153905";"5077"
"MG";"Raposos";"2020";"FPM";"R$12.491.186,98";"3153905";"5077"
"MG";"Raposos";"2021";"FPM";"R$16.673.289,24";"3153905";"5077"
"MG";"Raposos";"2022";"FPM";"R$21.009.142,48";"3153905";"5077"
"MG";"Raposos";"2023";"FPM";"R$21.773.956,75";"3153905";"5077"
"MG";"Raul Soares";"2019";"FPM";"R$18.262.516,55";"3154002";"5079"
"MG";"Raul Soares";"2020";"FPM";"R$17.487.661,67";"3154002";"5079"
"MG";"Raul Soares";"2021";"FPM";"R$23.342.604,83";"3154002";"5079"
"MG";"Raul Soares";"2022";"FPM";"R$29.412.799,38";"3154002";"5079"
"MG";"Raul Soares";"2023";"FPM";"R$30.483.539,34";"3154002";"5079"
"MG";"Recreio";"2019";"FPM";"R$10.435.723,87";"3154101";"5081"
"MG";"Recreio";"2020";"FPM";"R$9.992.949,63";"3154101";"5081"
"MG";"Recreio";"2021";"FPM";"R$13.338.631,43";"3154101";"5081"
"MG";"Recreio";"2022";"FPM";"R$16.807.314,01";"3154101";"5081"
"MG";"Recreio";"2023";"FPM";"R$17.419.165,45";"3154101";"5081"
"MG";"Reduto";"2019";"FPM";"R$7.826.792,99";"3154150";"696"
"MG";"Reduto";"2020";"FPM";"R$7.494.712,27";"3154150";"696"
"MG";"Reduto";"2021";"FPM";"R$10.003.973,66";"3154150";"696"
"MG";"Reduto";"2022";"FPM";"R$12.605.485,63";"3154150";"696"
"MG";"Reduto";"2023";"FPM";"R$13.064.374,16";"3154150";"696"
"MG";"Resende Costa";"2019";"FPM";"R$10.435.723,87";"3154200";"5083"
"MG";"Resende Costa";"2020";"FPM";"R$9.992.949,63";"3154200";"5083"
"MG";"Resende Costa";"2021";"FPM";"R$13.338.631,43";"3154200";"5083"
"MG";"Resende Costa";"2022";"FPM";"R$16.807.314,01";"3154200";"5083"
"MG";"Resende Costa";"2023";"FPM";"R$17.419.165,45";"3154200";"5083"
"MG";"Resplendor";"2019";"FPM";"R$15.653.585,64";"3154309";"5085"
"MG";"Resplendor";"2020";"FPM";"R$14.989.424,36";"3154309";"5085"
"MG";"Resplendor";"2021";"FPM";"R$20.007.947,00";"3154309";"5085"
"MG";"Resplendor";"2022";"FPM";"R$25.210.970,96";"3154309";"5085"
"MG";"Resplendor";"2023";"FPM";"R$26.128.748,07";"3154309";"5085"
"MG";"Ressaquinha";"2019";"FPM";"R$7.826.792,99";"3154408";"5087"
"MG";"Ressaquinha";"2020";"FPM";"R$7.494.712,27";"3154408";"5087"
"MG";"Ressaquinha";"2021";"FPM";"R$10.003.973,66";"3154408";"5087"
"MG";"Ressaquinha";"2022";"FPM";"R$12.605.485,63";"3154408";"5087"
"MG";"Ressaquinha";"2023";"FPM";"R$13.064.374,16";"3154408";"5087"
"MG";"Riachinho";"2019";"FPM";"R$7.826.792,99";"3154457";"2901"
"MG";"Riachinho";"2020";"FPM";"R$7.494.712,27";"3154457";"2901"
"MG";"Riachinho";"2021";"FPM";"R$10.003.973,66";"3154457";"2901"
"MG";"Riachinho";"2022";"FPM";"R$12.605.485,63";"3154457";"2901"
"MG";"Riachinho";"2023";"FPM";"R$13.064.374,16";"3154457";"2901"
"MG";"Riacho dos Machados";"2019";"FPM";"R$7.826.792,99";"3154507";"5089"
"MG";"Riacho dos Machados";"2020";"FPM";"R$7.494.712,27";"3154507";"5089"
"MG";"Riacho dos Machados";"2021";"FPM";"R$10.003.973,66";"3154507";"5089"
"MG";"Riacho dos Machados";"2022";"FPM";"R$12.605.485,63";"3154507";"5089"
"MG";"Riacho dos Machados";"2023";"FPM";"R$13.064.374,16";"3154507";"5089"
"MG";"Ribeirão das Neves";"2019";"FPM";"R$72.357.847,55";"3154606";"5091"
"MG";"Ribeirão das Neves";"2020";"FPM";"R$69.206.581,95";"3154606";"5091"
"MG";"Ribeirão das Neves";"2021";"FPM";"R$92.227.659,04";"3154606";"5091"
"MG";"Ribeirão das Neves";"2022";"FPM";"R$116.443.058,51";"3154606";"5091"
"MG";"Ribeirão das Neves";"2023";"FPM";"R$119.853.756,50";"3154606";"5091"
"MG";"Ribeirão Vermelho";"2019";"FPM";"R$7.826.792,99";"3154705";"5093"
"MG";"Ribeirão Vermelho";"2020";"FPM";"R$7.494.712,27";"3154705";"5093"
"MG";"Ribeirão Vermelho";"2021";"FPM";"R$10.003.973,66";"3154705";"5093"
"MG";"Ribeirão Vermelho";"2022";"FPM";"R$12.605.485,63";"3154705";"5093"
"MG";"Ribeirão Vermelho";"2023";"FPM";"R$13.064.374,16";"3154705";"5093"
"MG";"Rio Acima";"2019";"FPM";"R$10.435.723,87";"3154804";"5095"
"MG";"Rio Acima";"2020";"FPM";"R$9.992.949,63";"3154804";"5095"
"MG";"Rio Acima";"2021";"FPM";"R$13.338.631,43";"3154804";"5095"
"MG";"Rio Acima";"2022";"FPM";"R$16.807.314,01";"3154804";"5095"
"MG";"Rio Acima";"2023";"FPM";"R$17.419.165,45";"3154804";"5095"
"MG";"Rio Casca";"2019";"FPM";"R$13.044.654,73";"3154903";"5097"
"MG";"Rio Casca";"2020";"FPM";"R$12.491.186,98";"3154903";"5097"
"MG";"Rio Casca";"2021";"FPM";"R$16.673.289,24";"3154903";"5097"
"MG";"Rio Casca";"2022";"FPM";"R$21.009.142,48";"3154903";"5097"
"MG";"Rio Casca";"2023";"FPM";"R$21.773.956,75";"3154903";"5097"
"MG";"Rio do Prado";"2019";"FPM";"R$7.826.792,99";"3155108";"5101"
"MG";"Rio do Prado";"2020";"FPM";"R$7.494.712,27";"3155108";"5101"
"MG";"Rio do Prado";"2021";"FPM";"R$10.003.973,66";"3155108";"5101"
"MG";"Rio do Prado";"2022";"FPM";"R$12.605.485,63";"3155108";"5101"
"MG";"Rio do Prado";"2023";"FPM";"R$13.064.374,16";"3155108";"5101"
"MG";"Rio Doce";"2019";"FPM";"R$7.826.792,99";"3155009";"5099"
"MG";"Rio Doce";"2020";"FPM";"R$7.494.712,27";"3155009";"5099"
"MG";"Rio Doce";"2021";"FPM";"R$10.003.973,66";"3155009";"5099"
"MG";"Rio Doce";"2022";"FPM";"R$12.605.485,63";"3155009";"5099"
"MG";"Rio Doce";"2023";"FPM";"R$13.064.374,16";"3155009";"5099"
"MG";"Rio Espera";"2019";"FPM";"R$7.826.792,99";"3155207";"5103"
"MG";"Rio Espera";"2020";"FPM";"R$7.494.712,27";"3155207";"5103"
"MG";"Rio Espera";"2021";"FPM";"R$10.003.973,66";"3155207";"5103"
"MG";"Rio Espera";"2022";"FPM";"R$12.605.485,63";"3155207";"5103"
"MG";"Rio Espera";"2023";"FPM";"R$13.064.374,16";"3155207";"5103"
"MG";"Rio Manso";"2019";"FPM";"R$7.826.792,99";"3155306";"5105"
"MG";"Rio Manso";"2020";"FPM";"R$7.494.712,27";"3155306";"5105"
"MG";"Rio Manso";"2021";"FPM";"R$10.003.973,66";"3155306";"5105"
"MG";"Rio Manso";"2022";"FPM";"R$12.605.485,63";"3155306";"5105"
"MG";"Rio Manso";"2023";"FPM";"R$13.064.374,16";"3155306";"5105"
"MG";"Rio Novo";"2019";"FPM";"R$7.826.792,99";"3155405";"5107"
"MG";"Rio Novo";"2020";"FPM";"R$7.494.712,27";"3155405";"5107"
"MG";"Rio Novo";"2021";"FPM";"R$10.003.973,66";"3155405";"5107"
"MG";"Rio Novo";"2022";"FPM";"R$12.605.485,63";"3155405";"5107"
"MG";"Rio Novo";"2023";"FPM";"R$13.064.374,16";"3155405";"5107"
"MG";"Rio Paranaíba";"2019";"FPM";"R$10.435.723,87";"3155504";"5109"
"MG";"Rio Paranaíba";"2020";"FPM";"R$9.992.949,63";"3155504";"5109"
"MG";"Rio Paranaíba";"2021";"FPM";"R$13.338.631,43";"3155504";"5109"
"MG";"Rio Paranaíba";"2022";"FPM";"R$16.807.314,01";"3155504";"5109"
"MG";"Rio Paranaíba";"2023";"FPM";"R$19.680.080,91";"3155504";"5109"
"MG";"Rio Pardo de Minas";"2019";"FPM";"R$20.871.447,43";"3155603";"5111"
"MG";"Rio Pardo de Minas";"2020";"FPM";"R$19.985.899,06";"3155603";"5111"
"MG";"Rio Pardo de Minas";"2021";"FPM";"R$26.677.262,60";"3155603";"5111"
"MG";"Rio Pardo de Minas";"2022";"FPM";"R$33.614.627,84";"3155603";"5111"
"MG";"Rio Pardo de Minas";"2023";"FPM";"R$34.838.330,60";"3155603";"5111"
"MG";"Rio Piracicaba";"2019";"FPM";"R$13.044.654,73";"3155702";"5113"
"MG";"Rio Piracicaba";"2020";"FPM";"R$12.491.186,98";"3155702";"5113"
"MG";"Rio Piracicaba";"2021";"FPM";"R$16.673.289,24";"3155702";"5113"
"MG";"Rio Piracicaba";"2022";"FPM";"R$21.009.142,48";"3155702";"5113"
"MG";"Rio Piracicaba";"2023";"FPM";"R$21.773.956,75";"3155702";"5113"
"MG";"Rio Pomba";"2019";"FPM";"R$15.653.585,64";"3155801";"5115"
"MG";"Rio Pomba";"2020";"FPM";"R$14.989.424,36";"3155801";"5115"
"MG";"Rio Pomba";"2021";"FPM";"R$20.007.947,00";"3155801";"5115"
"MG";"Rio Pomba";"2022";"FPM";"R$25.210.970,96";"3155801";"5115"
"MG";"Rio Pomba";"2023";"FPM";"R$26.128.748,07";"3155801";"5115"
"MG";"Rio Preto";"2019";"FPM";"R$7.826.792,99";"3155900";"5117"
"MG";"Rio Preto";"2020";"FPM";"R$7.494.712,27";"3155900";"5117"
"MG";"Rio Preto";"2021";"FPM";"R$10.003.973,66";"3155900";"5117"
"MG";"Rio Preto";"2022";"FPM";"R$12.605.485,63";"3155900";"5117"
"MG";"Rio Preto";"2023";"FPM";"R$13.064.374,16";"3155900";"5117"
"MG";"Rio Vermelho";"2019";"FPM";"R$10.435.723,87";"3156007";"5119"
"MG";"Rio Vermelho";"2020";"FPM";"R$9.992.949,63";"3156007";"5119"
"MG";"Rio Vermelho";"2021";"FPM";"R$13.338.631,43";"3156007";"5119"
"MG";"Rio Vermelho";"2022";"FPM";"R$16.807.314,01";"3156007";"5119"
"MG";"Rio Vermelho";"2023";"FPM";"R$17.419.165,45";"3156007";"5119"
"MG";"Ritápolis";"2019";"FPM";"R$7.826.792,99";"3156106";"5121"
"MG";"Ritápolis";"2020";"FPM";"R$7.494.712,27";"3156106";"5121"
"MG";"Ritápolis";"2021";"FPM";"R$10.003.973,66";"3156106";"5121"
"MG";"Ritápolis";"2022";"FPM";"R$12.605.485,63";"3156106";"5121"
"MG";"Ritápolis";"2023";"FPM";"R$13.064.374,16";"3156106";"5121"
"MG";"Rochedo de Minas";"2019";"FPM";"R$7.826.792,99";"3156205";"5123"
"MG";"Rochedo de Minas";"2020";"FPM";"R$7.494.712,27";"3156205";"5123"
"MG";"Rochedo de Minas";"2021";"FPM";"R$10.003.973,66";"3156205";"5123"
"MG";"Rochedo de Minas";"2022";"FPM";"R$12.605.485,63";"3156205";"5123"
"MG";"Rochedo de Minas";"2023";"FPM";"R$13.064.374,16";"3156205";"5123"
"MG";"Rodeiro";"2019";"FPM";"R$7.826.792,99";"3156304";"5125"
"MG";"Rodeiro";"2020";"FPM";"R$7.494.712,27";"3156304";"5125"
"MG";"Rodeiro";"2021";"FPM";"R$10.003.973,66";"3156304";"5125"
"MG";"Rodeiro";"2022";"FPM";"R$12.605.485,63";"3156304";"5125"
"MG";"Rodeiro";"2023";"FPM";"R$13.064.374,16";"3156304";"5125"
"MG";"Romaria";"2019";"FPM";"R$7.826.792,99";"3156403";"5127"
"MG";"Romaria";"2020";"FPM";"R$7.494.712,27";"3156403";"5127"
"MG";"Romaria";"2021";"FPM";"R$10.003.973,66";"3156403";"5127"
"MG";"Romaria";"2022";"FPM";"R$12.605.485,63";"3156403";"5127"
"MG";"Romaria";"2023";"FPM";"R$13.064.374,16";"3156403";"5127"
"MG";"Rosário da Limeira";"2019";"FPM";"R$7.826.792,99";"3156452";"698"
"MG";"Rosário da Limeira";"2020";"FPM";"R$7.494.712,27";"3156452";"698"
"MG";"Rosário da Limeira";"2021";"FPM";"R$10.003.973,66";"3156452";"698"
"MG";"Rosário da Limeira";"2022";"FPM";"R$12.605.485,63";"3156452";"698"
"MG";"Rosário da Limeira";"2023";"FPM";"R$13.064.374,16";"3156452";"698"
"MG";"Rubelita";"2019";"FPM";"R$7.826.792,99";"3156502";"5129"
"MG";"Rubelita";"2020";"FPM";"R$7.494.712,27";"3156502";"5129"
"MG";"Rubelita";"2021";"FPM";"R$10.003.973,66";"3156502";"5129"
"MG";"Rubelita";"2022";"FPM";"R$12.605.485,63";"3156502";"5129"
"MG";"Rubelita";"2023";"FPM";"R$13.064.374,16";"3156502";"5129"
"MG";"Rubim";"2019";"FPM";"R$10.435.723,87";"3156601";"5131"
"MG";"Rubim";"2020";"FPM";"R$9.992.949,63";"3156601";"5131"
"MG";"Rubim";"2021";"FPM";"R$13.338.631,43";"3156601";"5131"
"MG";"Rubim";"2022";"FPM";"R$16.807.314,01";"3156601";"5131"
"MG";"Rubim";"2023";"FPM";"R$17.419.165,45";"3156601";"5131"
"MG";"Sabará";"2019";"FPM";"R$46.960.756,33";"3156700";"5133"
"MG";"Sabará";"2020";"FPM";"R$44.968.272,42";"3156700";"5133"
"MG";"Sabará";"2021";"FPM";"R$60.023.840,48";"3156700";"5133"
"MG";"Sabará";"2022";"FPM";"R$75.632.912,33";"3156700";"5133"
"MG";"Sabará";"2023";"FPM";"R$78.386.243,47";"3156700";"5133"
"MG";"Sabinópolis";"2019";"FPM";"R$13.044.654,73";"3156809";"5135"
"MG";"Sabinópolis";"2020";"FPM";"R$12.491.186,98";"3156809";"5135"
"MG";"Sabinópolis";"2021";"FPM";"R$16.673.289,24";"3156809";"5135"
"MG";"Sabinópolis";"2022";"FPM";"R$21.009.142,48";"3156809";"5135"
"MG";"Sabinópolis";"2023";"FPM";"R$21.773.956,75";"3156809";"5135"
"MG";"Sacramento";"2019";"FPM";"R$18.262.516,55";"3156908";"5137"
"MG";"Sacramento";"2020";"FPM";"R$17.487.661,67";"3156908";"5137"
"MG";"Sacramento";"2021";"FPM";"R$23.342.604,83";"3156908";"5137"
"MG";"Sacramento";"2022";"FPM";"R$29.412.799,38";"3156908";"5137"
"MG";"Sacramento";"2023";"FPM";"R$30.483.539,34";"3156908";"5137"
"MG";"Salinas";"2019";"FPM";"R$23.480.378,34";"3157005";"5139"
"MG";"Salinas";"2020";"FPM";"R$22.484.136,37";"3157005";"5139"
"MG";"Salinas";"2021";"FPM";"R$30.011.920,36";"3157005";"5139"
"MG";"Salinas";"2022";"FPM";"R$37.816.456,28";"3157005";"5139"
"MG";"Salinas";"2023";"FPM";"R$39.193.121,91";"3157005";"5139"
"MG";"Salto da Divisa";"2019";"FPM";"R$7.826.792,99";"3157104";"5141"
"MG";"Salto da Divisa";"2020";"FPM";"R$7.494.712,27";"3157104";"5141"
"MG";"Salto da Divisa";"2021";"FPM";"R$10.003.973,66";"3157104";"5141"
"MG";"Salto da Divisa";"2022";"FPM";"R$12.605.485,63";"3157104";"5141"
"MG";"Salto da Divisa";"2023";"FPM";"R$13.064.374,16";"3157104";"5141"
"MG";"Santa Bárbara";"2019";"FPM";"R$20.871.447,43";"3157203";"5143"
"MG";"Santa Bárbara";"2020";"FPM";"R$19.985.899,06";"3157203";"5143"
"MG";"Santa Bárbara";"2021";"FPM";"R$26.677.262,60";"3157203";"5143"
"MG";"Santa Bárbara";"2022";"FPM";"R$33.614.627,84";"3157203";"5143"
"MG";"Santa Bárbara";"2023";"FPM";"R$34.838.330,60";"3157203";"5143"
"MG";"Santa Bárbara do Leste";"2019";"FPM";"R$7.826.792,99";"3157252";"2667"
"MG";"Santa Bárbara do Leste";"2020";"FPM";"R$7.494.712,27";"3157252";"2667"
"MG";"Santa Bárbara do Leste";"2021";"FPM";"R$10.003.973,66";"3157252";"2667"
"MG";"Santa Bárbara do Leste";"2022";"FPM";"R$12.605.485,63";"3157252";"2667"
"MG";"Santa Bárbara do Leste";"2023";"FPM";"R$13.064.374,16";"3157252";"2667"
"MG";"Santa Bárbara do Monte Verde";"2019";"FPM";"R$7.826.792,99";"3157278";"700"
"MG";"Santa Bárbara do Monte Verde";"2020";"FPM";"R$7.494.712,27";"3157278";"700"
"MG";"Santa Bárbara do Monte Verde";"2021";"FPM";"R$10.003.973,66";"3157278";"700"
"MG";"Santa Bárbara do Monte Verde";"2022";"FPM";"R$12.605.485,63";"3157278";"700"
"MG";"Santa Bárbara do Monte Verde";"2023";"FPM";"R$13.064.374,16";"3157278";"700"
"MG";"Santa Bárbara do Tugúrio";"2019";"FPM";"R$7.826.792,99";"3157302";"5145"
"MG";"Santa Bárbara do Tugúrio";"2020";"FPM";"R$7.494.712,27";"3157302";"5145"
"MG";"Santa Bárbara do Tugúrio";"2021";"FPM";"R$10.003.973,66";"3157302";"5145"
"MG";"Santa Bárbara do Tugúrio";"2022";"FPM";"R$12.605.485,63";"3157302";"5145"
"MG";"Santa Bárbara do Tugúrio";"2023";"FPM";"R$13.064.374,16";"3157302";"5145"
"MG";"Santa Cruz de Minas";"2019";"FPM";"R$7.826.792,99";"3157336";"702"
"MG";"Santa Cruz de Minas";"2020";"FPM";"R$7.494.712,27";"3157336";"702"
"MG";"Santa Cruz de Minas";"2021";"FPM";"R$10.003.973,66";"3157336";"702"
"MG";"Santa Cruz de Minas";"2022";"FPM";"R$12.605.485,63";"3157336";"702"
"MG";"Santa Cruz de Minas";"2023";"FPM";"R$13.064.374,16";"3157336";"702"
"MG";"Santa Cruz de Salinas";"2019";"FPM";"R$7.826.792,99";"3157377";"704"
"MG";"Santa Cruz de Salinas";"2020";"FPM";"R$7.494.712,27";"3157377";"704"
"MG";"Santa Cruz de Salinas";"2021";"FPM";"R$10.003.973,66";"3157377";"704"
"MG";"Santa Cruz de Salinas";"2022";"FPM";"R$12.605.485,63";"3157377";"704"
"MG";"Santa Cruz de Salinas";"2023";"FPM";"R$13.064.374,16";"3157377";"704"
"MG";"Santa Cruz do Escalvado";"2019";"FPM";"R$7.826.792,99";"3157401";"5147"
"MG";"Santa Cruz do Escalvado";"2020";"FPM";"R$7.494.712,27";"3157401";"5147"
"MG";"Santa Cruz do Escalvado";"2021";"FPM";"R$10.003.973,66";"3157401";"5147"
"MG";"Santa Cruz do Escalvado";"2022";"FPM";"R$12.605.485,63";"3157401";"5147"
"MG";"Santa Cruz do Escalvado";"2023";"FPM";"R$13.064.374,16";"3157401";"5147"
"MG";"Santa Efigênia de Minas";"2019";"FPM";"R$7.826.792,99";"3157500";"5149"
"MG";"Santa Efigênia de Minas";"2020";"FPM";"R$7.494.712,27";"3157500";"5149"
"MG";"Santa Efigênia de Minas";"2021";"FPM";"R$10.003.973,66";"3157500";"5149"
"MG";"Santa Efigênia de Minas";"2022";"FPM";"R$12.605.485,63";"3157500";"5149"
"MG";"Santa Efigênia de Minas";"2023";"FPM";"R$13.064.374,16";"3157500";"5149"
"MG";"Santa Fé de Minas";"2019";"FPM";"R$7.826.792,99";"3157609";"5151"
"MG";"Santa Fé de Minas";"2020";"FPM";"R$7.494.712,27";"3157609";"5151"
"MG";"Santa Fé de Minas";"2021";"FPM";"R$10.003.973,66";"3157609";"5151"
"MG";"Santa Fé de Minas";"2022";"FPM";"R$12.605.485,63";"3157609";"5151"
"MG";"Santa Fé de Minas";"2023";"FPM";"R$13.064.374,16";"3157609";"5151"
"MG";"Santa Helena de Minas";"2019";"FPM";"R$7.826.792,99";"3157658";"706"
"MG";"Santa Helena de Minas";"2020";"FPM";"R$7.494.712,27";"3157658";"706"
"MG";"Santa Helena de Minas";"2021";"FPM";"R$10.003.973,66";"3157658";"706"
"MG";"Santa Helena de Minas";"2022";"FPM";"R$12.605.485,63";"3157658";"706"
"MG";"Santa Helena de Minas";"2023";"FPM";"R$13.064.374,16";"3157658";"706"
"MG";"Santa Juliana";"2019";"FPM";"R$13.044.654,73";"3157708";"5153"
"MG";"Santa Juliana";"2020";"FPM";"R$12.491.186,98";"3157708";"5153"
"MG";"Santa Juliana";"2021";"FPM";"R$16.673.289,24";"3157708";"5153"
"MG";"Santa Juliana";"2022";"FPM";"R$21.009.142,48";"3157708";"5153"
"MG";"Santa Juliana";"2023";"FPM";"R$21.773.956,75";"3157708";"5153"
"MG";"Santa Luzia";"2019";"FPM";"R$72.357.847,55";"3157807";"5155"
"MG";"Santa Luzia";"2020";"FPM";"R$69.206.581,95";"3157807";"5155"
"MG";"Santa Luzia";"2021";"FPM";"R$92.227.659,04";"3157807";"5155"
"MG";"Santa Luzia";"2022";"FPM";"R$116.443.058,51";"3157807";"5155"
"MG";"Santa Luzia";"2023";"FPM";"R$119.853.756,50";"3157807";"5155"
"MG";"Santa Margarida";"2019";"FPM";"R$13.044.654,73";"3157906";"5157"
"MG";"Santa Margarida";"2020";"FPM";"R$12.491.186,98";"3157906";"5157"
"MG";"Santa Margarida";"2021";"FPM";"R$16.673.289,24";"3157906";"5157"
"MG";"Santa Margarida";"2022";"FPM";"R$21.009.142,48";"3157906";"5157"
"MG";"Santa Margarida";"2023";"FPM";"R$21.773.956,75";"3157906";"5157"
"MG";"Santa Maria de Itabira";"2019";"FPM";"R$10.435.723,87";"3158003";"5159"
"MG";"Santa Maria de Itabira";"2020";"FPM";"R$9.992.949,63";"3158003";"5159"
"MG";"Santa Maria de Itabira";"2021";"FPM";"R$13.338.631,43";"3158003";"5159"
"MG";"Santa Maria de Itabira";"2022";"FPM";"R$16.807.314,01";"3158003";"5159"
"MG";"Santa Maria de Itabira";"2023";"FPM";"R$17.419.165,45";"3158003";"5159"
"MG";"Santa Maria do Salto";"2019";"FPM";"R$7.826.792,99";"3158102";"5161"
"MG";"Santa Maria do Salto";"2020";"FPM";"R$7.494.712,27";"3158102";"5161"
"MG";"Santa Maria do Salto";"2021";"FPM";"R$10.003.973,66";"3158102";"5161"
"MG";"Santa Maria do Salto";"2022";"FPM";"R$12.605.485,63";"3158102";"5161"
"MG";"Santa Maria do Salto";"2023";"FPM";"R$13.064.374,16";"3158102";"5161"
"MG";"Santa Maria do Suaçuí";"2019";"FPM";"R$13.044.654,73";"3158201";"5163"
"MG";"Santa Maria do Suaçuí";"2020";"FPM";"R$12.491.186,98";"3158201";"5163"
"MG";"Santa Maria do Suaçuí";"2021";"FPM";"R$16.673.289,24";"3158201";"5163"
"MG";"Santa Maria do Suaçuí";"2022";"FPM";"R$21.009.142,48";"3158201";"5163"
"MG";"Santa Maria do Suaçuí";"2023";"FPM";"R$21.773.956,75";"3158201";"5163"
"MG";"Santa Rita de Caldas";"2019";"FPM";"R$7.826.792,99";"3159209";"5183"
"MG";"Santa Rita de Caldas";"2020";"FPM";"R$7.494.712,27";"3159209";"5183"
"MG";"Santa Rita de Caldas";"2021";"FPM";"R$10.003.973,66";"3159209";"5183"
"MG";"Santa Rita de Caldas";"2022";"FPM";"R$12.605.485,63";"3159209";"5183"
"MG";"Santa Rita de Caldas";"2023";"FPM";"R$13.064.374,16";"3159209";"5183"
"MG";"Santa Rita de Ibitipoca";"2019";"FPM";"R$7.826.792,99";"3159407";"5187"
"MG";"Santa Rita de Ibitipoca";"2020";"FPM";"R$7.494.712,27";"3159407";"5187"
"MG";"Santa Rita de Ibitipoca";"2021";"FPM";"R$10.003.973,66";"3159407";"5187"
"MG";"Santa Rita de Ibitipoca";"2022";"FPM";"R$12.605.485,63";"3159407";"5187"
"MG";"Santa Rita de Ibitipoca";"2023";"FPM";"R$13.064.374,16";"3159407";"5187"
"MG";"Santa Rita de Jacutinga";"2019";"FPM";"R$7.826.792,99";"3159308";"5185"
"MG";"Santa Rita de Jacutinga";"2020";"FPM";"R$7.494.712,27";"3159308";"5185"
"MG";"Santa Rita de Jacutinga";"2021";"FPM";"R$10.003.973,66";"3159308";"5185"
"MG";"Santa Rita de Jacutinga";"2022";"FPM";"R$12.605.485,63";"3159308";"5185"
"MG";"Santa Rita de Jacutinga";"2023";"FPM";"R$13.064.374,16";"3159308";"5185"
"MG";"Santa Rita de Minas";"2019";"FPM";"R$7.826.792,99";"3159357";"2669"
"MG";"Santa Rita de Minas";"2020";"FPM";"R$7.494.712,27";"3159357";"2669"
"MG";"Santa Rita de Minas";"2021";"FPM";"R$10.003.973,66";"3159357";"2669"
"MG";"Santa Rita de Minas";"2022";"FPM";"R$12.605.485,63";"3159357";"2669"
"MG";"Santa Rita de Minas";"2023";"FPM";"R$13.064.374,16";"3159357";"2669"
"MG";"Santa Rita do Itueto";"2019";"FPM";"R$7.826.792,99";"3159506";"5189"
"MG";"Santa Rita do Itueto";"2020";"FPM";"R$7.494.712,27";"3159506";"5189"
"MG";"Santa Rita do Itueto";"2021";"FPM";"R$10.003.973,66";"3159506";"5189"
"MG";"Santa Rita do Itueto";"2022";"FPM";"R$12.605.485,63";"3159506";"5189"
"MG";"Santa Rita do Itueto";"2023";"FPM";"R$13.064.374,16";"3159506";"5189"
"MG";"Santa Rita do Sapucaí";"2019";"FPM";"R$23.480.378,34";"3159605";"5191"
"MG";"Santa Rita do Sapucaí";"2020";"FPM";"R$22.484.136,37";"3159605";"5191"
"MG";"Santa Rita do Sapucaí";"2021";"FPM";"R$30.011.920,36";"3159605";"5191"
"MG";"Santa Rita do Sapucaí";"2022";"FPM";"R$42.018.284,77";"3159605";"5191"
"MG";"Santa Rita do Sapucaí";"2023";"FPM";"R$43.547.913,21";"3159605";"5191"
"MG";"Santa Rosa da Serra";"2019";"FPM";"R$7.826.792,99";"3159704";"5193"
"MG";"Santa Rosa da Serra";"2020";"FPM";"R$7.494.712,27";"3159704";"5193"
"MG";"Santa Rosa da Serra";"2021";"FPM";"R$10.003.973,66";"3159704";"5193"
"MG";"Santa Rosa da Serra";"2022";"FPM";"R$12.605.485,63";"3159704";"5193"
"MG";"Santa Rosa da Serra";"2023";"FPM";"R$13.064.374,16";"3159704";"5193"
"MG";"Santa Vitória";"2019";"FPM";"R$15.653.585,64";"3159803";"5195"
"MG";"Santa Vitória";"2020";"FPM";"R$14.989.424,36";"3159803";"5195"
"MG";"Santa Vitória";"2021";"FPM";"R$20.007.947,00";"3159803";"5195"
"MG";"Santa Vitória";"2022";"FPM";"R$25.210.970,96";"3159803";"5195"
"MG";"Santa Vitória";"2023";"FPM";"R$26.128.748,07";"3159803";"5195"
"MG";"Santana da Vargem";"2019";"FPM";"R$7.826.792,99";"3158300";"5165"
"MG";"Santana da Vargem";"2020";"FPM";"R$7.494.712,27";"3158300";"5165"
"MG";"Santana da Vargem";"2021";"FPM";"R$10.003.973,66";"3158300";"5165"
"MG";"Santana da Vargem";"2022";"FPM";"R$12.605.485,63";"3158300";"5165"
"MG";"Santana da Vargem";"2023";"FPM";"R$13.064.374,16";"3158300";"5165"
"MG";"Santana de Cataguases";"2019";"FPM";"R$7.826.792,99";"3158409";"5167"
